gene,fdr
LEXM,0.867215
CHCHD4,0.867215
MTX1,0.868563
GAST,0.868731
METTL13,0.868731
FANCF,0.869035
ERH,0.869035
COX6A2,0.870188
ZXDA,0.870381
THRAP3,0.870381
COMMD4,0.870381
TEX261,0.870384
TUBB4B,0.871026
SH2D3A,0.87206
APEX2,0.872354
GTF3C4,0.872506
SCAF8,0.872506
S100A10,0.872564
TARS,0.872741
GLDN,0.873532
MAD2L1BP,0.873532
ETFDH,0.873738
DTX3L,0.873847
EPC2,0.874515
KIAA1456,0.874591
ZNF687,0.874711
TRIM46,0.874711
PCDHAC1,0.874711
ZNF470,0.875193
USP51,0.875693
ISCA1,0.875693
SMIM1,0.877014
ARHGEF12,0.877014
AZIN2,0.87716
DDX49,0.877261
GTF2IRD2,0.877882
SHROOM3,0.877882
USP1,0.877882
DCUN1D2,0.877882
UBE2J2,0.877882
CHMP5,0.877882
SERPINA11,0.877894
C18orf32,0.877894
ID4,0.878241
PHF10,0.879221
CEP44,0.879221
LTBR,0.879292
PPP1R3B,0.880808
SGO2,0.881987
PARL,0.88305
FRA10AC1,0.88305
ADAM11,0.88305
CA9,0.88305
CD248,0.88305
RNF111,0.88305
TRAK2,0.883628
NDUFB11,0.883937
PKP2,0.884067
SIVA1,0.884338
KIAA1841,0.88435
SMIM13,0.884585
PCNP,0.884657
TEX29,0.884795
DIAPH3,0.884795
SENP3,0.885121
GPX1,0.885121
SPPL2B,0.885121
ARL1,0.885121
NHLH2,0.885798
USMG5,0.88603
DNAJB13,0.88603
SPTB,0.886067
NDUFV1,0.886541
EIF3K,0.886541
RBMXL1,0.886571
VPS37D,0.887328
UBE2Q2,0.887432
KDM4C,0.887432
CRIPT,0.887709
NOL12,0.888154
PEX19,0.888923
HDGFRP3,0.888923
NECAB1,0.889773
ADGRB1,0.889773
BBX,0.889787
MYO16,0.889787
PTH2R,0.889787
FITM2,0.889787
SUSD6,0.889829
RIPPLY2,0.890512
VARS2,0.890563
NDUFB5,0.890728
ING4,0.890728
AKAP17A,0.890728
XAB2,0.890728
MTMR1,0.890728
TMEM176A,0.891267
CDC42EP3,0.891648
UROS,0.891648
MKNK1,0.891648
SMC1A,0.891648
NEB,0.891648
C1orf159,0.892545
GNB1L,0.893067
BATF,0.893262
PCIF1,0.893718
SNRNP48,0.893718
RELA,0.893718
PCGF1,0.893915
TFCP2L1,0.894133
OLA1,0.894133
ETS1,0.894133
SLC38A5,0.895054
HOOK2,0.895174
ALPPL2,0.895174
ARNT2,0.895176
IBTK,0.895178
CASQ1,0.89626
PRRC2B,0.896351
ZNF527,0.896351
TMX3,0.896782
H2AFV,0.896782
CYP4B1,0.896782
DDX5,0.896782
SIK1,0.897321
LOC100128429,0.897321
SLC5A3,0.897321
RAB4A,0.8977
PSMC5,0.8977
INAFM2,0.8977
TBC1D5,0.8977
STAM,0.898025
PLEKHA8,0.898182
GNPNAT1,0.899464
SLTM,0.899652
XRRA1,0.900758
LRRC29,0.900758
SUCLG1,0.900758
PRIMA1,0.900758
POLR3C,0.900758
SUMO3,0.900758
IST1,0.900799
DHPS,0.900799
SPEN,0.900905
TSFM,0.901501
DPP4,0.901923
LRRC46,0.901923
CTCF,0.902515
RASGRF2,0.902515
TMEM74B,0.902788
ZMPSTE24,0.902954
ARHGAP42,0.904491
SQLE,0.906291
SMAP2,0.906656
SEC23A,0.906656
RFNG,0.906676
CHCHD1,0.906813
NAA20,0.90698
C1QTNF5,0.90698
DUSP5,0.909229
UQCRFS1,0.909755
LMF1,0.909892
FZD1,0.909892
MRPL24,0.911069
MYL12A,0.91113
NDUFA10,0.91113
MRRF,0.911642
LOC284513,0.911956
TUBB2A,0.911956
SLC6A20,0.911956
SNTA1,0.913466
MEX3B,0.913804
BCL10,0.913855
HCFC1,0.914208
LRRN4,0.916117
CISH,0.916117
ATP5F1,0.916117
CPT1A,0.917008
HEXIM1,0.917754
NUP35,0.917754
LYL1,0.918708
WASF2,0.919937
LSM12,0.92006
NSDHL,0.92087
SMARCC1,0.92087
PCK2,0.924416
GIGYF1,0.924452
CDCA3,0.93025
ASCC2,0.93025
FDPS,0.930502
TOMM7,0.931007
SMPD3,0.931086
HNF1B,0.931154
PLCD4,0.931322
KCTD15,0.931322
BLOC1S6,0.931535
GCC2,0.931564
SREK1,0.931564
CAMK2N1,0.931564
TAOK3,0.931564
GRAMD1A,0.931564
STRAP,0.931564
C19orf71,0.932928
LRRFIP1,0.933034
PCYT2,0.933067
C4orf32,0.933706
UFC1,0.934577
CPNE7,0.935191
ITPR1,0.93524
SIK2,0.93524
NRXN3,0.935753
HSD11B2,0.93665
NDUFS7,0.93665
UBE2Z,0.936813
SLC37A1,0.937164
TMUB1,0.938435
C2orf72,0.939096
ZWILCH,0.939096
SDR39U1,0.939096
SLC30A3,0.939785
GIMAP8,0.940344
C10orf91,0.940987
ITPK1,0.941629
MCRIP1,0.942591
MPND,0.942591
KCTD10,0.942591
ZFYVE21,0.943297
FNIP1,0.943297
SULT2B1,0.943297
FANCL,0.943297
TCF4,0.943297
PRKCH,0.943297
MRPL44,0.943451
SNAPC1,0.943556
ABO,0.944182
DVL1,0.944182
RMND5A,0.945213
ABCG5,0.946258
RMND1,0.946525
SPATC1,0.946565
NCOA6,0.947006
XRCC4,0.947797
SRPK2,0.948584
FEM1A,0.948584
PSEN1,0.950024
EPPK1,0.95028
SV2A,0.950292
ZMYND12,0.950292
ABHD14A,0.950292
EPO,0.950292
OPRL1,0.950292
RAB37,0.950292
KIF15,0.950292
RNASEH2A,0.950292
DEPDC5,0.950292
RWDD1,0.950572
SLC10A7,0.952476
ZHX1-C8orf76,0.952476
DNAJC19,0.952476
CYP26C1,0.952476
TCF7,0.952476
SNX17,0.952476
CORIN,0.952613
ASTN2,0.952693
RNASE10,0.95291
OR6B2,0.95291
SAT2,0.954665
ITPKB,0.954976
NDN,0.954976
KCTD11,0.955782
MAP3K4,0.955929
FBXL20,0.957122
NDUFS1,0.957535
HM13,0.95759
ZC3H14,0.958745
SMARCD3,0.959123
C5orf66,0.959123
PTMS,0.959123
USHBP1,0.959123
AGBL5,0.959123
RPS26,0.959123
RBFA,0.959126
EDRF1,0.959228
EPHA1,0.959431
IGSF23,0.959431
GPR35,0.959434
SMG9,0.959973
CCER2,0.959973
ARNT,0.959973
ZDHHC4,0.960026
CCDC112,0.9603
AGRN,0.960602
PPP1R26,0.960863
CKS1B,0.960863
FLOT2,0.960863
STAM2,0.960955
ZC3H12A,0.961004
RFK,0.961004
DIS3L2,0.961004
DDX31,0.961004
SWAP70,0.961004
TMEM50A,0.962474
HSF1,0.962474
SON,0.96296
XPO5,0.96296
CENPS,0.96296
WRN,0.96384
FAM118B,0.965727
SMIM17,0.965727
PTK6,0.966124
SWI5,0.966124
PPP3CB,0.966124
REEP3,0.96696
HINT2,0.967137
TFAP2A,0.967137
SLC35C2,0.967137
MAP7D2,0.967137
CD70,0.967137
NUDCD2,0.967137
GMEB1,0.967137
RPP25L,0.967592
ARHGEF10,0.968045
PTPRA,0.968402
KIF22,0.968801
AFAP1L1,0.968801
FEV,0.968801
CSGALNACT2,0.968801
MPHOSPH9,0.968804
SPIN2A,0.96897199999999994
C15orf53,0.969574
EHMT1,0.970876
MMP25,0.970876
ZNF148,0.971339
GNAL,0.971978
CHRDL2,0.972186
ZNF316,0.973125
PPM1G,0.973235
FOXO1,0.973235
PEX12,0.97521
SECTM1,0.97521
VAMP7,0.97521
SLITRK1,0.976582
FRG2C,0.976712
PDIK1L,0.976807
TTC22,0.977129
LARGE2,0.978133
ACAA2,0.978133
C12orf49,0.978133
PIK3R6,0.980445
TGIF2,0.98045
DLGAP4,0.98045
C5orf15,0.98045
CDHR1,0.98045
ARHGEF37,0.98045
NEURL4,0.98045
SUGP1,0.98045
DLGAP5,0.980857
DENND5B,0.980857
ILF3,0.981555
ERFE,0.981625
PIGK,0.981625
RAD21,0.981625
ZNF770,0.981625
DNAJC30,0.981625
PTPRF,0.981625
KRT2,0.981625
FAM25A,0.981947
KDM4B,0.982925
ALYREF,0.982925
SBF1,0.982925
TMED5,0.982925
MED26,0.982925
C10orf71,0.982925
FAF1,0.982925
GLS,0.983639
NFE2L3,0.983639
CCDC115,0.983988
GABRQ,0.984985
GPR19,0.985464
STK39,0.986799
MYO9B,0.987056
AP2A2,0.987056
MYL9,0.987056
ACAD11,0.987317
KPTN,0.987317
RAB15,0.987317
C11orf44,0.987317
ARF4,0.987317
NAXD,0.987491
ODF3L2,0.98757
IMPAD1,0.987677
CHST5,0.987957
KATNAL2,0.988367
AUH,0.988367
BAHD1,0.98863
PIGW,0.988811
CEP120,0.988933
CREB3L3,0.988933
PPIP5K1,0.991095
FAM131A,0.991782
CLPX,0.991824
PAPOLA,0.99248
MICU3,0.99248
ARFRP1,0.99248
FAM114A2,0.992847
CPTP,0.993101
NME2,0.993178
ZFAND2B,0.993178
DNAJC5,0.993178
PDZK1IP1,0.993178
TATDN3,0.993395
AREG,0.994273
CORO1B,0.994547
CST2,0.995341
ACOX1,0.995341
MITD1,0.995341
TLCD1,0.995514
FAM126B,0.995557
WIZ,0.995557
ADD3,0.995947
ZNF282,0.995979
FAM221B,0.995979
NHLRC3,0.995979
EMC1,0.996013
PROCR,0.996013
CNTNAP1,0.996013
MMP20,0.996013
ATPAF2,0.996013
CCR6,0.996598
UBOX5,0.996847
MBOAT1,0.996931
TENM4,0.997308
RNF207,0.997486
HMCES,0.997486
PIGC,0.997486
C11orf98,0.998021
IL12A,0.998021
NSMAF,0.998021
SPINT3,0.998021
SPAG9,0.998422
FECH,0.998459
ATP8B2,0.998556
PRRX2,0.99892
TNFRSF25,0.999045
FAM53C,0.999258
MLLT10,0.999315
MLLT6,0.999335
MUT,0.999335
DRG2,1
CTDNEP1,1
SHISA8,1
TMEM27,1
DKK1,1
PSMC3IP,1
SLC23A2,1
GID8,1
MAP1LC3B,1
KLHL20,1
PPP1R3F,1
IQCD,1
GCC1,1
ARL11,1
FAM118A,1
SHMT2,1
ATG5,1
MXRA5,1
CPOX,1
C6orf203,1
PRPS1,1
DCAF4,1
PIAS3,1
SEPT3,1
LAP3,1
ZYX,1
BRI3,1
TXNDC15,1
TMEM255B,1
SLC15A4,1
RCE1,1
NXPH2,1
GPBAR1,1
FABP5,1
ACBD3,1
POC1A,1
CRX,1
HCFC1R1,1
CEP63,1
FEM1B,1
TTC30B,1
ITSN2,1
DVL3,1
NCAPH,1
PRR35,1
MGAT3,1
RECQL,1
BAIAP2L1,1
MARCH7,1
PHF20,1
USP14,1
SCRT1,1
AMBRA1,1
LCN2,1
FAM189A1,1
SSBP4,1
NWD2,1
PHLPP1,1
GPAA1,1
TMEM144,1
SLC25A13,1
FAM89B,1
LRRC1,1
NKX6-2,1
RNF115,1
FIG4,1
PPARA,1
LRRC61,1
FMOD,1
MAST3,1
PHLDA3,1
MRPS18B,1
ISYNA1,1
RFX7,1
ALX3,1
RANGAP1,1
ANKRD29,1
PDE1B,1
HMX1,1
CT45A10,1
TSEN15,1
NMNAT1,1
EBF1,1
ETAA1,1
CBX7,1
PYROXD1,1
CATSPER1,1
MRAP2,1
NDUFS4,1
COL4A2,1
CLEC2L,1
PIANP,1
MMP19,1
PCM1,1
RAB23,1
BAZ1B,1
UBE4B,1
DNAJC24,1
STRADB,1
CASC10,1
MBD3,1
HCN1,1
C1orf74,1
FBXL14,1
C10orf142,1
PANK1,1
FKBP6,1
TBXA2R,1
INO80C,1
RASGEF1C,1
BTNL3,1
CCND2,1
METAP1D,1
MPP2,1
DCAF12L1,1
ARFGEF3,1
HSPG2,1
CLDN20,1
HTR3C,1
GPRIN2,1
LOX,1
GDA,1
FHL2,1
KRTCAP2,1
TROVE2,1
AAAS,1
RTKN,1
ADCYAP1,1
HNF4A,1
CARD9,1
ZNF507,1
RPUSD1,1
ABHD17C,1
AASDHPPT,1
FAM135B,1
ACIN1,1
CYTH3,1
MOGS,1
KIAA2026,1
NSUN2,1
RSAD1,1
IQGAP2,1
B3GAT1,1
STEAP3,1
SMIM11B,1
AMN,1
TSNARE1,1
PELO,1
RGL1,1
LCTL,1
SLC25A51,1
ALKAL2,1
PPP1R1A,1
HHAT,1
DHX9,1
SAFB2,1
RBM4,1
CDNF,1
CEBPB,1
PRR30,1
MFSD7,1
PRKRIP1,1
KPRP,1
ADAM10,1
DNAJC9,1
PARPBP,1
LRRFIP2,1
DEXI,1
CRAT,1
CDCP1,1
DYNLL1,1
TRIM67,1
RMDN3,1
MICALL1,1
NRG1,1
GPR85,1
WRAP53,1
PFKFB3,1
KRT16,1
SELENOK,1
NDUFS6,1
MTCH1,1
CTNNA1,1
PNCK,1
HIPK2,1
CRMP1,1
RIC8A,1
BTBD1,1
SARS2,1
COBL,1
CSDC2,1
CPQ,1
RPS6KC1,1
THUMPD1,1
QKI,1
C1QTNF12,1
NDUFAF3,1
ANXA3,1
TGFBR3,1
RIPK1,1
OSGEPL1,1
ESYT3,1
GPR63,1
FSTL3,1
SPTY2D1,1
ZNF823,1
DMRTC1,1
TMEM185A,1
HDAC1,1
STX4,1
LINGO1,1
CYB5D1,1
GIN1,1
OR6A2,1
PMEPA1,1
TRIM34,1
HAS3,1
ZDHHC21,1
SEPT2,1
KCNIP3,1
STEAP1B,1
PDE10A,1
FANCB,1
RAB39B,1
CIB2,1
ARID1A,1
MIER3,1
DECR1,1
ZDBF2,1
RSBN1,1
HGFAC,1
HERC2,1
WSCD1,1
TMBIM4,1
STRN3,1
TRAM2,1
SMG1,1
ZNF121,1
BICDL2,1
TMEM120B,0.942014
CD63,1
IRF2BP1,1
GDF6,1
ENOX1,1
CDKN3,1
PPP2R5E,1
NSUN5,1
OBSL1,1
HABP4,1
AP3D1,1
PRKN,1
PHLPP2,1
EN1,1
GOLM1,1
CRYAA,1
CCDC3,1
PIF1,1
ZNF516,1
ANTXR1,1
TACSTD2,1
CCDC40,1
C3orf58,1
NFRKB,1
KITLG,1
VANGL2,1
HS6ST1,1
CSNK1G1,1
COX7A2,1
ANKRD17,1
ADCY2,1
ARNTL2,1
FRS3,1
NOP9,1
PXK,1
AKT3,1
B3GALT6,1
RASD1,1
NPIPB5,1
SIN3B,1
TMCC2,1
CCDC169,1
MKLN1,1
DCBLD2,1
SPRYD3,1
MBTD1,1
TEDDM1,1
PLCG1,1
KHDC1,1
NT5C2,1
POLL,1
RNF175,1
HIKESHI,1
MLF2,1
CBX2,1
C9orf72,1
ZNF432,1
ZNF219,1
SPATA3,1
ZDHHC18,1
C1QL3,1
BAHCC1,1
PON1,1
FBXO21,1
PTGIR,1
TRAFD1,1
ZNF746,1
ARHGDIG,1
LPCAT1,1
PTPN12,1
NGF,1
FMNL1,1
TRAPPC1,1
B3GALNT2,1
SLC25A11,1
FOXJ3,1
CRKL,1
RBM12B,1
TSPAN17,1
SWSAP1,1
COLEC12,1
SMPD1,1
NDUFA5,1
MAP2,1
C9orf163,1
CUX1,1
LPAR1,1
RANBP3,1
CDH6,1
MYC,1
DRG1,1
ZNF446,1
PNKP,1
RASL10A,1
PGM1,1
DNAJC13,1
OGFOD1,1
S100Z,1
CSRNP1,1
DAPK2,1
MESDC1,1
IFITM3,1
GK5,1
NOMO3,1
VDR,1
EEF1A1,1
GRB14,1
TATDN1,1
MROH6,1
ANGPTL4,1
ANKRD9,1
GPR135,1
STAC2,1
TIGD6,1
LGALS12,1
PKNOX1,1
TMEM65,1
ATF1,1
LMF2,1
NRN1L,1
CNTNAP3,1
TRIM52,1
DUX4,1
G6PD,1
NSD1,1
GVQW1,1
UQCC2,1
CXCL1,1
TCEAL2,1
P3H4,1
SYT7,1
NUDT1,1
FBXL5,1
SYNGR3,1
TMEM167A,1
ENGASE,1
UBE2S,1
KDM2B,1
WASHC3,1
ANO6,1
B3GNTL1,1
C12orf40,1
TEX37,1
RNPS1,1
PPP2R5C,1
MLPH,1
RAB9A,1
CCS,1
KRTAP9-4,0.854542
AOX1,1
TRIM71,1
SAYSD1,1
WNT5B,1
C3orf38,1
ARL6,1
MCTS1,1
FBXO18,1
GPRC5C,1
CT45A7,0.856464
SYVN1,1
EPB41L4A,1
RSPH9,1
GNB1,1
NAT6,1
ADAMTS10,1
OR1D2,1
SCAI,1
DNALI1,1
PDE1C,1
KDR,1
SSX2,1
ARRDC3,1
CHAMP1,1
CPED1,1
THOC6,1
C17orf64,1
TUBA3C,1
MBD6,1
ENDOD1,1
PIP4K2C,1
LNPK,1
NFE2L1,1
CAMK1,1
FAM214B,1
SLC25A36,1
SNX25,1
CDV3,1
UAP1L1,1
EME2,1
PCDHGB1,1
GFRA4,1
SUPT20H,1
STARD4,1
LOC388780,1
DEC1,1
KDM2A,1
PTGR2,1
WT1,1
R3HDM1,1
USP38,1
SAC3D1,1
APP,1
DSCR4,1
RXRA,1
RNF182,1
FAM89A,1
GATA2,1
ARL4C,1
TAC1,1
PIAS4,1
LOC401052,1
FAM177A1,1
RCAN3,1
CCNE2,1
KIAA1024L,1
UGT1A3,0.868731
SMIM25,1
CLEC11A,1
GRAMD1C,1
SPHK1,1
ZNF639,1
RDH10,1
AFDN,1
AEBP2,1
PAX5,1
RTFDC1,1
FOXRED1,1
PPP1CA,1
ATM,1
AMIGO2,1
PDE4C,1
KCTD20,1
PRMT9,1
GDF11,1
CARNS1,1
SELENOS,1
CCDC91,1
ADCY1,1
SAMD1,1
SAA1,1
UCP1,1
ADRA2C,1
IGHMBP2,1
MUC4,1
SHISA5,1
TUBA1C,1
ZNF197,1
RBM20,1
MLYCD,1
CLPTM1L,1
GRM6,1
KLHL5,1
THEMIS2,1
FOXM1,1
CAPRIN1,1
EIF4EBP2,1
LIX1L,1
OR8A1,1
TPD52,1
ATP5L2,1
CCNG2,1
RAB22A,1
NUDT6,1
CELF1,1
SH3GL3,1
PDS5B,1
NUMB,1
SLC11A2,1
ST6GALNAC5,1
LIPJ,1
SLC15A1,1
PUS3,1
C1QL1,1
KIAA0907,1
C12orf42,1
EZH1,1
SHISA7,1
DNAJB1,1
RNF214,1
ADGRE2,1
FAM189B,1
PIGS,1
RIC1,1
SCN4A,1
PNMA1,1
ZNF679,1
FAM166A,1
SLIRP,1
GOT1,1
CLK4,1
CEP126,1
SC5D,1
WWP2,1
PLEKHH2,1
CYP24A1,1
PREPL,1
MKI67,1
HAT1,1
SEC63,1
LMO1,1
KMT2C,1
KRTAP13-4,1
TOGARAM1,1
SLC39A14,1
NARS2,1
NUP210,1
C4orf3,1
UFSP2,1
NLRC4,1
UPP2,1
TCEANC2,1
SCAF1,1
ANAPC13,1
SKP2,1
SPTLC2,1
PLA2G12A,1
FSD1,1
C9orf47,1
BCAP31,1
ELOVL1,1
KCNK7,1
DARS2,1
TRAPPC2L,1
KDM1B,1
CHST12,1
POLR2J2,1
ASPDH,1
KCNJ11,1
CROCC,1
UNC5B,1
C21orf2,1
ZNF501,1
ARMCX3,1
PDHB,1
NFE2L2,1
PIGF,1
EFCC1,1
H3F3C,1
TAPT1,1
GAGE10,1
PSORS1C1,1
NPEPPS,1
AQP12A,1
ASAP1,1
GNA12,1
NDRG1,1
SF1,1
PKDREJ,1
CCDC82,1
ATF3,1
ANGPTL6,1
LMNTD2,1
HOMEZ,1
DRD4,1
RBP4,1
DEDD,1
DCK,1
XPNPEP3,1
SSPN,1
PADI2,1
PLBD2,1
CNGA1,1
ZMYM6,1
KBTBD4,1
RRAS,1
SELENOO,1
MMP17,1
HIST1H1D,1
FLAD1,1
GIMAP5,1
PUS7,1
CRYBG3,1
TTC31,1
GAS2L1,1
CEACAM8,1
PRKAB2,1
ZNF518B,1
MTNR1A,1
SMARCD1,1
DEFA3,1
RAB5A,1
CSNK1E,1
ENSA,1
EPN1,1
SRL,1
EMC8,1
SH2B3,1
LEP,1
C6orf222,1
GDNF,1
ACSS3,1
ZNF205,1
IER3IP1,1
AGO1,1
PNRC2,1
LMO4,1
ZNF787,1
GPR176,1
RSRC2,1
APPL1,1
TEX30,1
SPAG5,1
KRAS,1
C11orf70,1
NCOR1,1
CLNK,1
GALNT7,1
ACBD6,1
JADE2,1
ZNF695,1
LRRC15,1
LRRC41,1
EFCAB6,1
FAT4,1
GPR12,1
TNFSF11,1
MMP12,1
DPF1,1
PTPRN2,1
SLC5A5,1
GLB1L2,1
RGS9BP,1
ZNF560,1
METTL2A,1
SLC44A5,1
ZACN,1
TCTE1,1
MYDGF,1
METTL22,1
PARP16,1
GSPT2,1
CYP2B6,1
L3MBTL3,1
CCDC148,1
TRO,1
FGD1,1
GAB2,1
TRMT112,1
ALG9,1
POU4F1,1
THPO,1
BCOR,1
MLNR,1
LTN1,1
AP3M1,1
PTCRA,1
STK11IP,1
SDPR,1
MASP1,1
ADO,1
RTN3,1
TBC1D25,1
TMEM200A,1
ACOT13,1
SEC61G,1
FBXO8,1
TMEM132C,1
MZT2B,1
RRBP1,1
DYNLT3,1
NCMAP,1
TBC1D15,1
GSN,1
XKR7,1
ZSWIM8,1
EML1,1
C11orf91,1
WFDC8,1
KCMF1,1
TMOD4,1
SYNCRIP,1
CALM3,1
LRP2,1
F2RL1,1
ABCA7,1
PITPNM3,1
NUDT16L1,1
DOK6,1
HELZ,1
CEACAM20,1
TOM1L2,1
S1PR2,1
TMEM145,1
PAIP2,1
AP5B1,1
HECTD2,1
SLC6A3,1
PATZ1,1
ZNF730,1
ACAD8,1
STXBP1,1
TEKT3,1
OPRM1,1
MBD4,1
ADAP1,1
FLNB,1
TDP1,1
FAM171A1,1
P4HB,1
ITM2C,1
WWOX,1
UCHL5,1
SRGN,1
ADPRM,1
ZER1,1
MDH1B,1
KLC4,1
FAT1,1
SCRG1,1
ZDHHC8,1
SV2C,1
CRAMP1,1
DAP,1
CYGB,1
TMEM175,1
ABCD3,1
TMEM260,1
P2RX5,1
SMIM20,1
PIGBOS1,1
SLC22A10,1
ETV5,1
NOXA1,1
HSPBP1,1
UBXN4,1
TERF2IP,1
LRRC8A,1
TNRC6A,1
AKR1C3,1
SYT12,1
RNF223,1
TPRN,1
CYB561A3,1
SLC35B2,1
QRICH1,1
TM9SF2,1
CLDN19,1
OR6B3,1
SP5,1
DDIT3,1
TNS3,1
RND2,1
THNSL1,1
RIC8B,1
XPO6,1
LPIN1,1
BSCL2,1
TMEM59,1
OTUD4,1
GNGT2,1
SFXN4,1
HEPH,1
MAP3K1,1
CHMP2B,1
NEK3,1
EFHD1,1
ZDHHC9,1
C10orf105,1
SLC35A3,1
FAM3D,1
IFT52,1
GANC,1
TSPYL5,1
GPSM1,1
CCSAP,1
CCNI2,1
FADS3,1
ARV1,1
CMTM4,1
PURA,1
AGA,1
FZD9,1
SNX31,1
GRHL3,1
TEX11,1
MKS1,1
EYA3,1
FAM20C,1
DYNLL2,1
CWF19L1,1
KIF20A,1
ZNF891,1
CCDC9,1
DPYSL4,1
ABCC12,1
SFRP1,1
KRTAP2-3,0.940611
MEX3A,1
EIF3E,1
BEX5,1
USP4,1
CDK5R1,1
MYPOP,1
C4orf33,1
KRTAP13-3,1
HLF,1
LOXL4,1
GABRG3,1
CPE,1
ATP5L,1
MPP6,1
CCDC71L,1
SIAH3,1
TPP2,1
TCEAL5,1
PROSER3,1
PHF1,1
SLC39A7,1
ZFP69B,1
LMCD1,1
PLOD1,1
ABCC5,1
ASCL2,1
HIPK3,1
KCP,1
KCNK2,1
DRC7,1
DMRT1,1
NAP1L1,1
RIPK3,1
LINC02210-CRHR1,1
RASSF7,1
SLC16A2,1
HDAC3,1
TAF9,1
ZNF426,1
ZSCAN21,1
CFAP74,1
FOXP2,1
OTOR,1
SLC6A12,1
TBCEL,1
GTPBP8,1
MYH8,1
HFM1,1
HIST1H2BJ,1
OCIAD2,1
MAATS1,1
MAN1B1,1
APOB,1
GABPB1,1
PMM1,1
C1orf229,1
GADD45A,1
CDC37,1
FFAR2,1
CXADR,1
TMEM234,1
CFC1B,1
AIF1L,1
ITLN1,1
ARMC10,1
FJX1,1
ASF1B,1
AZIN1,1
LZTS2,1
AIDA,1
SORCS2,1
STXBP4,1
TBX20,1
COLCA2,1
SEPT6,1
GNAZ,1
TTF1,1
ATP6V0E2,1
DPP9,1
CBWD3,0.986799
LANCL3,1
PIP5K1C,1
SPAG8,1
LRRC26,1
COL8A1,1
DDX20,1
HMOX2,1
THAP9,1
YARS2,1
EMID1,1
C17orf74,1
AK8,1
FBXL12,1
DHX38,1
CHPF2,1
RIBC1,1
KIF13B,1
MAMSTR,1
SLC51A,1
TLE1,1
GGACT,1
ENTPD8,1
CNNM4,1
PUF60,1
RGPD3,1
NR1D2,1
WDR27,1
FADS2,1
TMEM55A,1
GSDMD,1
MPHOSPH8,1
AMMECR1L,1
EVI5L,1
ANOS1,1
IER5L,1
FKBP10,1
DPYS,1
ALOX12B,1
USP42,1
HCAR1,1
C1orf204,1
DENND2A,1
UPK1B,1
CCL15,1
SENP7,1
BEND5,1
TRPC3,1
RPH3AL,1
HCN4,1
BTBD16,1
C7orf57,1
COCH,1
PSMD9,1
BHLHA15,1
PDGFRB,1
REEP1,1
CACNG7,1
POMT2,1
HOXB13,1
FOXO4,1
NHLRC1,1
GPR4,1
SSTR5,1
HIST2H2BF,1
ABHD3,1
PARP14,1
GZMM,1
C14orf180,1
P4HTM,1
ZNF20,1
RFPL1,1
LRRK1,1
SBNO1,1
SLC25A15,1
PIAS1,1
FLYWCH2,1
SDHC,1
PTPRH,1
PPP2CB,1
CMAS,1
GEMIN6,1
C4orf46,1
ANKDD1B,1
IKZF3,1
GRN,1
PDCD2,1
KCNK6,1
RBM33,1
HRCT1,1
SERPINB1,1
ATXN1L,1
FGFBP2,1
SNTG2,1
FGF11,1
PTGER2,1
COQ10B,1
LTBP3,1
C7orf33,1
COL8A2,1
SLC35F4,1
EAF1,1
INPP5D,1
CAMSAP3,1
PHF3,1
CRLF3,1
HPN,1
EGR4,1
KCNJ4,1
SZT2,1
NTMT1,1
RNF19B,1
SLC10A4,1
PHC3,1
R3HCC1L,1
CALML4,1
OR6N1,1
GOLGA7B,1
TAF1L,1
ZHX1,1
CYP2W1,1
USP16,1
VAMP1,1
ELP6,1
PLCB3,1
ADAMTS4,1
GSS,1
HADH,1
YPEL3,1
KIF17,1
UTF1,1
SPG20,1
FEZF2,1
SLC12A7,1
DSP,1
MKRN3,1
C5orf38,1
HYAL2,1
GLTPD2,1
NRBF2,1
RCOR3,1
MNT,1
OXCT1,1
UCP3,1
SUMF2,1
ARL6IP4,1
HDHD2,1
DDN,1
CCNL2,1
ZNF783,1
PRR18,1
ATE1,1
SPACA9,1
PCDH11X,1
PPP1R14B,1
GSTA1,1
PLXNB1,1
KIF13A,1
DMGDH,1
TMEM134,1
ST8SIA4,1
PRR16,1
RGS10,1
MDFI,1
ABCF2,1
C1orf43,1
TBC1D30,1
SOHLH1,1
ESPNL,1
RAB11FIP4,1
BAALC,1
SSH1,1
TBL1XR1,1
OR8B3,1
CHD3,1
INSM1,1
C11orf87,1
ATP6V0A2,1
GNE,1
ATG16L2,1
GIT1,1
TAP1,1
SH3BP5,1
TMEM79,1
CFAP53,1
IPP,1
TGM6,1
ITGB1,1
TMEM56-RWDD3,1
LRRC38,1
PLEKHM2,1
GLCCI1,1
PPP1R9A,1
ZNF513,1
DTNB,1
NQO2,1
PIEZO1,1
CRTAP,1
HDAC8,1
DDO,1
MAT1A,1
RDM1,1
ACOT9,1
AP1M2,1
DAB1,1
BATF3,1
PRX,1
PGAP1,1
TMED1,1
TBL1Y,1
SHISA9,1
ADAMTS8,1
FRMPD3,1
TUBA4A,1
TRIM17,1
CLIP4,1
AAED1,1
HIST1H4K,1
PURG,1
LCAT,1
HCN2,1
GPR182,1
FAM9C,1
PEX1,1
MARCH3,1
FNBP1,1
TRABD2B,1
GAB3,1
STK32B,1
GLRB,1
DMD,1
DPH3P1,1
