gene,fdr,category
HUWE1,0.478079,1
CCNK,0.481505,1
ELP5,0.485064,1
CEP97,0.48531,1
KIAA1429,0.489137,1
EIF2S3,0.48917,1
KRR1,0.492675,1
PMPCB,0.49497,1
MRPL17,0.497986,1
PSMA4,0.499285,1
DDX42,0.499695,1
POLR1E,0.500328,1
N6AMT1,0.502652,1
RIOK1,0.503075,1
PPRC1,0.503637,1
SRSF7,0.50414,1
MRPS27,0.504527,1
TSR1,0.505764,1
KEAP1,0.509738,1
POLA2,0.514137,1
PNN,0.514578,1
SLU7,0.515776,1
SRRM1,0.527247,1
DONSON,0.529987,1
ABHD11,0.540255,1
KTI12,0.540255,1
COX4I1,0.540321,1
DAP3,0.540925,1
PPP6C,0.541373,1
ECD,0.543008,1
PSMG2,0.543772,1
NUP88,0.548206,1
HAUS8,0.5504,1
METAP1,0.5504,1
LRR1,0.5504,1
NCBP1,0.5504,1
RSL1D1,0.556751,1
GPS1,0.559278,1
ACSL3,0.562151,1
ZNF407,0.562177,1
TSR2,0.562836,1
POLRMT,0.563087,1
GTF2A1,0.565868,1
PSMA7,0.567179,1
NCAPG2,0.568121,1
BRF2,0.570168,1
IGBP1,0.570168,1
ATP5D,0.571768,1
RNMT,0.576945,1
PIK3C3,0.580918,1
QRSL1,0.581355,1
PCBP1,0.584453,1
RFT1,0.587639,1
LIAS,0.587639,1
KIAA1524,0.588668,1
NOLC1,0.589949,1
MRPL40,0.590324,1
NMT1,0.59112,1
NRBP1,0.593554,1
MRPL15,0.595236,1
CENPQ,0.595388,1
IPO7,0.595685,1
PCNA,0.596646,1
QARS,0.603571,1
ATRX,0.605307,1
POLE2,0.605307,1
POP7,0.606385,1
RPP40,0.60842,1
MED20,0.613458,1
SART3,0.614196,1
AAMP,0.614346,1
KIF23,0.614346,1
DDX52,0.621154,1
PRPF3,0.622001,1
PSMD11,0.622726,1
PAFAH1B1,0.622817,1
YBEY,0.624055,1
SMNDC1,0.626355,1
DNMT1,0.62655400000000006,1
KRI1,0.627394,1
USP8,0.628793,1
NAA30,0.629069,1
THAP1,0.630956,1
XRCC3,0.630956,1
DNM2,0.634266,1
SMC6,0.636868,1
RRP12,0.637084,1
UXT,0.637742,1
NOC4L,0.638111,1
NPLOC4,0.640639,1
NDUFA13,0.642092,1
UTP18,0.647934,1
ALG13,0.64811,1
RPF1,0.650407,1
COPS5,0.652829,1
SUDS3,0.653348,1
BRD8,0.653694,1
ASNA1,0.656331,1
SDAD1,0.656793,1
STRIP1,0.663296,1
ISCU,0.667389,1
NELFB,0.672023,1
RBBP6,0.674917,1
RPS9,0.674955,1
DHX36,0.678087,1
SEPSECS,0.686097,1
ABCB7,0.68765,1
RAD51C,0.692913,1
COPE,0.696479,1
NDUFA11,0.696479,1
PCID2,0.698832,1
TSEN54,0.699316,1
CPSF6,0.700134,1
RAE1,0.700766,1
CCDC94,0.701681,1
THAP11,0.708625,1
CHD1,0.709514,1
TIMM22,0.709514,1
CIAO1,0.710817,1
SMARCB1,0.717195,1
RNF8,0.720265,1
ACLY,0.723851,1
MRPL51,0.734497,1
MECR,0.734681,1
C15orf41,0.736227,1
INTS9,0.737873,1
NR2C2AP,0.737873,1
MRPL47,0.738178,1
TMED2,0.738861,1
C21orf59,0.740747,1
CRLS1,0.742277,1
TSEN2,0.748009,1
NDUFB7,0.750603,1
POLD2,0.753285,1
NEMF,0.772547,1
VPS25,0.773729,1
TMED10,0.787243,1
DR1,0.787453,1
UROD,0.789919,1
NAA35,0.791701,1
MRPS25,0.797622,1
NCKAP1,0.802865,1
ALDOA,0.809949,1
EIF1,0.809949,1
DDX6,0.813809,1
CCT5,0.813965,1
POLR2B,0.813965,1
IMMT,0.817336,1
DCLRE1B,0.834896,1
SAP18,0.837976,1
KDSR,0.839135,1
TOP3A,0.839899,1
MCM4,0.839899,1
PSMC6,0.843597,1
POLR3B,0.847486,1
POLE3,0.849176,1
MED14,0.853425,1
KANSL2,0.85757,1
ATP6V0D1,0.857679,1
FANCF,0.869035,1
GTF3C4,0.872506,1
TARS,0.872741,1
DDX49,0.877261,1
NDUFV1,0.886541,1
CRIPT,0.887709,1
NOL12,0.888154,1
VARS2,0.890563,1
NDUFB5,0.890728,1
XAB2,0.890728,1
SMC1A,0.891648,1
GNB1L,0.893067,1
SNRNP48,0.893718,1
DDX5,0.896782,1
PSMC5,0.8977,1
POLR3C,0.900758,1
DHPS,0.900799,1
TSFM,0.901501,1
CTCF,0.902515,1
NAA20,0.90698,1
UQCRFS1,0.909755,1
HCFC1,0.914208,1
ATP5F1,0.916117,1
CDCA3,0.93025,1
ZWILCH,0.939096,1
KCTD10,0.942591,1
MRPL44,0.943451,1
RNASEH2A,0.950292,1
HM13,0.95759,1
SON,0.96296,1
XPO5,0.96296,1
RPP25L,0.967592,1
ILF3,0.981555,1
RAD21,0.981625,1
ALYREF,0.982925,1
MED26,0.982925,1
CCDC115,0.983988,1
BAHD1,0.98863,1
ARFRP1,0.99248,1
TLCD1,0.995514,1
EMC1,0.996013,1
CTDNEP1,1,1
GID8,1,1
CPOX,1,1
HCFC1R1,1,1
NCAPH,1,1
SSBP4,1,1
FAM89B,1,1
MRPS18B,1,1
RANGAP1,1,1
AASDHPPT,1,1
RSAD1,1,1
PELO,1,1
DHX9,1,1
PRKRIP1,1,1
DNAJC9,1,1
WRAP53,1,1
RIC8A,1,1
SARS2,1,1
STRN3,1,1
SMG1,1,1
NOP9,1,1
TRAPPC1,1,1
CRKL,1,1
MYC,1,1
PNKP,1,1
MROH6,1,1
G6PD,1,1
SYVN1,1,1
RTFDC1,1,1
PPP1CA,1,1
PIGS,1,1
SEC63,1,1
NARS2,1,1
SKP2,1,1
DARS2,1,1
SF1,1,1
RSRC2,1,1
TRMT112,1,1
QRICH1,1,1
SLC39A7,1,1
HDAC3,1,1
GTPBP8,1,1
CDC37,1,1
TTF1,1,1
DDX20,1,1
YARS2,1,1
DHX38,1,1
PUF60,1,1
MPHOSPH8,1,1
SBNO1,1,1
RBM33,1,1
ELP6,1,1
DDN,1,1
NOP58,1,1
ORC6,1,1
CRNKL1,1,1
SNF8,1,1
MEPCE,1,1
EIF4A1,1,1
WDR73,1,1
GSPT1,1,1
MASTL,1,1
NHLRC2,1,1
COX5B,1,1
COQ2,1,1
SEC16A,1,1
MED19,1,1
ANAPC10,1,1
U2AF2,1,1
CENPF,1,1
CCDC130,1,1
CNOT2,1,1
USP7,1,1
KLF16,1,1
AHCY,1,1
ANKRD49,1,1
SUPT4H1,1,1
RPIA,1,1
CEP57,1,1
C12orf65,1,1
TIGD3,1,1
OSGEP,1,1
TXNL4A,1,1
ORC4,1,1
NUP155,1,1
NSF,1,1
CNBP,1,1
SNRPE,1,1
TAF12,1,1
SIN3A,1,1
NDUFC2,1,1
ERCC1,1,1
ARPC4,1,1
KIF2C,1,1
DDX3X,1,1
TARBP2,1,1
C2orf49,1,1
DNAJA1,1,1
PSMB4,1,1
POLR3D,1,1
ITGB5,1,1
SAP130,1,1
ISY1,1,1
SURF1,1,1
ORAI3,1,1
AGO2,1,1
PRKAR1A,1,1
XYLT2,1,1
GAK,1,1
GRB2,1,1
ATP13A1,1,1
INTS10,1,1
YY1,1,1
COL9A3,1,1
C16orf72,1,1
TMEM41B,1,1
ANAPC11,1,1
KAT2A,1,1
SRSF2,1,1
BUD31,1,1
IBA57,1,1
SSSCA1,1,1
TUBD1,1,1
FAM210A,1,1
BRD4,1,1
PTPN11,1,1
PEX16,1,1
EIF3L,1,1
CT62,1,1
DDX39B,1,1
LSM11,1,1
SNCB,1,1
C8orf33,1,1
CLP1,1,1
RICTOR,1,1
SPTSSA,1,1
RBM34,1,1
SAMHD1,1,1
ABCF1,1,1
JUNB,1,1
GLI4,1,1
MED1,1,1
NLE1,1,1
TOE1,1,1
ARGLU1,1,1
ERCC4,1,1
ZFC3H1,1,1
BCL2L1,1,1
ATP6V1D,1,1
SSU72,1,1
ZNHIT2,1,1
NAA38,1,1
HIST1H4A,1,1
DTX4,1,1
HNRNPA2B1,1,1
ZNF283,1,1
HECTD1,1,1
WARS,1,1
E2F3,1,1
UNC119,1,1
SLC51B,1,1
CDK2,1,1
DPM3,1,1
ZC3H3,1,1
CDC25A,1,1
DIDO1,1,1
CENPO,1,1
NUMA1,1,1
CENPA,1,1
C14orf178,1,1
SRSF11,1,1
PIGV,1,1
ATP5I,1,1
SNAPC4,1,1
WDR83,1,1
BRD2,1,1
COX15,1,1
DUSP12,1,1
OR8I2,1,1
MAU2,1,1
COMTD1,1,1
RHPN1,1,1
SHOC2,1,1
RPL22L1,1,1
MRPL20,1,1
ANKRD63,1,1
ASNS,1,1
UFSP1,1,1
TLDC2,1,1
BRAP,1,1
NSMCE2,1,1
SPRTN,1,1
MORC2,1,1
YAP1,1,1
PRSS33,1,1
ZRANB1,1,1
SOS1,1,1
RAF1,1,1
ENOPH1,1,1
NPM3,1,1
CUL3,1,1
RFWD2,1,1
DMRTC2,1,1
PPP3R1,1,1
CEBPE,1,1
DNM1L,1,1
ZNF408,1,1
SLC25A45,1,1
PDE4DIP,1,1
TIMM23,1,1
ZNF131,1,1
TRIM28,1,1
NPAT,1,1
UBTF,1,1
SS18L2,1,1
TNPO1,1,1
SCGB1C1,1,1
DRAP1,1,1
IER2,1,1
RPUSD4,1,1
TXNRD1,1,1
SNX22,1,1
TAF6L,1,1
SCYL2,1,1
ATF7,1,1
GPR139,0.14398,0
CT45A3,0.264069,0
BHLHE23,0.345708,0
RBM46,0.401631,0
FFAR1,0.478079,0
RTP2,0.491916,0
PAX4,0.550902,0
RXFP3,0.559505,0
SLC34A1,0.561145,0
RP1L1,0.672027,0
SOX14,0.704294,0
DPCR1,0.720153,0
IL12B,0.791701,0
ACTL7B,0.815198,0
NKX2-2,0.827483,0
PTF1A,0.83839,0
VSX2,0.842516,0
ALPPL2,0.895174,0
CYP26C1,0.952476,0
RNASE10,0.95291,0
SLITRK1,0.976582,0
KRT2,0.981625,0
MMP20,0.996013,0
CRX,1,0
ALX3,1,0
HMX1,1,0
HTR3C,1,0
TRIM67,1,0
OR6A2,1,0
TEDDM1,1,0
DUX4,1,0
C12orf40,1,0
KRTAP9-4,0.854542,0
OR1D2,1,0
GFRA4,1,0
DSCR4,1,0
GRM6,1,0
OR8A1,1,0
ZNF679,1,0
KRTAP13-4,1,0
AQP12A,1,0
XKR7,1,0
RND2,1,0
KRTAP13-3,1,0
DMRT1,1,0
OTOR,1,0
EGR4,1,0
FEZF2,1,0
SOHLH1,1,0
TGM6,1,0
TBL1Y,1,0
MS4A10,1,0
CACNG2,1,0
CST9L,1,0
DAZ2,1,0
KRTAP13-1,1,0
KRT78,1,0
POU4F3,1,0
ENTHD1,1,0
DEFB118,1,0
ADAM18,1,0
CCDC83,1,0
KRT40,1,0
GPR78,1,0
LHFPL5,1,0
TBR1,1,0
GUCA2A,1,0
PASD1,1,0
INSM2,1,0
COL20A1,1,0
LRIT1,1,0
KRTAP10-12,1,0
TAS2R40,1,0
SSX7,1,0
RNASE8,1,0
GHRH,1,0
BPIFB3,1,0
ACTL9,1,0
ANKRD60,1,0
PRSS41,1,0
GCM2,1,0
TAS2R60,1,0
GPR31,1,0
CACNG5,1,0
FAM47B,1,0
MAGEB10,1,0
LYZL2,1,0
OR1E1,1,0
OR1L6,1,0
KRT71,1,0
PRAMEF4,1,0
POTEH,1,0
FOXB1,1,0
GRK1,1,0
OR52B2,1,0
KIR3DL3,1,0
KRTAP23-1,1,0
SPATA31A7,1,0
RBMY1F,1,0
OR4D1,1,0
GCG,1,0
OR11A1,1,0
TSSK1B,1,0
MAGEB3,1,0
MAGEA11,1,0
ADGRD2,1,0
GALR3,1,0
ZCCHC13,1,0
PRDM13,1,0
FAM47A,1,0
KRTAP26-1,1,0
PRAMEF19,1,0
PAX1,1,0
TPTE,1,0
CYP4F8,1,0
IL9,1,0
DEFB127,1,0
SERPINB12,1,0
KRT85,1,0
HIST1H4G,1,0
ABCG8,1,0
OR5P3,1,0
PLA2G2F,1,0
AIPL1,1,0
FGF4,1,0
KRTAP10-7,1,0
MS4A5,1,0
DUSP21,1,0
TNR,1,0
GALNTL5,1,0
OR2T2,1,0
MUC17,1,0
OR5AU1,1,0
CSH1,1,0
DMP1,1,0
PRDM7,1,0
FUT5,1,0
GDF2,1,0
HTR3E,1,0
FUT9,1,0
TMEM174,1,0
GH2,1,0
SLC17A6,1,0
RNASE13,1,0
T,1,0
IFIT1B,1,0
IL25,1,0
SLCO6A1,1,0
OPN5,1,0
POU3F4,1,0
TRHR,1,0
C2orf83,1,0
C10orf53,1,0
MAGEA10,1,0
SCN10A,1,0
INSL6,1,0
GJA8,1,0
HTR6,1,0
OLIG2,1,0
KRTAP1-1,1,0
MC3R,1,0
VPREB1,1,0
OR2T5,1,0
HOXB1,1,0
ATP4B,1,0
TRIM60,1,0
IL26,1,0
OR5P2,1,0
MYF5,1,0
CHRNB3,1,0
OR2G3,1,0
GLRA1,1,0
MORC1,1,0
KRT35,1,0
NEUROG1,1,0
TAS2R43,1,0
FOXB2,1,0
GPRC6A,1,0
OR2T27,1,0
VRTN,1,0
PDILT,1,0
C2orf71,1,0
HDGFL1,1,0
LBX1,1,0
DEFB104A,1,0
GIF,1,0
CST8,1,0
OR51B6,1,0
SERPINA12,1,0
OR4D9,1,0
INSRR,1,0
SLC10A2,1,0
OTX2,1,0
GFRAL,1,0
OR4D11,1,0
LHX3,1,0
TRIM43,1,0
CNGA2,1,0
F9,1,0
TAS2R41,1,0
OTOP1,1,0
TMEM132D,1,0
SLC25A31,1,0
KRT25,1,0
OTOP3,1,0
KRTAP10-5,1,0
CELA3A,1,0
KRTAP5-2,1,0
GAGE1,1,0
KRTAP10-8,1,0
MYBPC3,1,0
IFNW1,1,0
NDST4,1,0
OR8B8,1,0
SHOX,1,0
GPR50,1,0
VN1R4,1,0
SLC13A1,1,0
ADAM2,1,0
PRR27,1,0
F13B,1,0
NEUROD4,1,0
RAX,1,0
OR56A1,1,0
GALR1,1,0
TSPY1,1,0
IL36B,1,0
CYP11B2,1,0
OR1G1,1,0
KCNA10,1,0
HTR2C,1,0
SLC22A25,1,0
GJA10,1,0
C20orf203,1,0
FAM71B,1,0
TCHHL1,1,0
SLC22A6,1,0
IFNA10,1,0
OR2C3,1,0
WFDC10A,1,0
MRGPRX2,1,0
HIST1H2AA,1,0
MRGPRX4,1,0
LGALS13,1,0
CDX4,1,0
KRT86,1,0
IFNA14,1,0
CSTL1,1,0
CRNN,1,0
DPRX,1,0
LIM2,1,0
OPN1LW,1,0
RBMY1J,1,0
TRIM48,1,0
DGAT2L6,1,0
TRIM49,1,0
VN1R2,1,0
PDX1,1,0
OR52K2,1,0
MMD2,1,0
H2BFWT,1,0
MOGAT3,1,0
KIF2B,1,0
TPH2,1,0
LOR,1,0
FLG2,1,0
OPALIN,1,0
CLCA1,1,0
RFPL4B,1,0
PGLYRP2,1,0
SLC18A3,1,0
LCT,1,0
AICDA,1,0
SOX1,1,0
CST11,1,0
RS1,1,0
H1FOO,1,0
MS4A13,1,0
PNLIP,1,0
KRT36,1,0
ACTL7A,1,0
NOX3,1,0
NANOS2,1,0
GPR148,1,0
GSX1,1,0
FGF6,1,0
MFRP,1,0
TSSK2,1,0
C8orf86,1,0
OR10H2,1,0
NLRP8,1,0
VAX1,1,0
ART1,1,0
ZIC3,1,0
SI,1,0
OOSP2,1,0
KRT76,1,0
RFX6,1,0
MEPE,1,0
OR4C11,1,0
CST9,1,0
LHX5,1,0
IZUMO2,1,0
HTR3D,1,0
PRDM9,1,0
DAZL,1,0
TBC1D21,1,0
LRRC10,1,0
BEND2,1,0
TRPM1,1,0
INSL5,1,0
OR52A5,1,0
IL17F,1,0
MAGEB1,1,0
CST4,1,0
AQP8,1,0
KRTAP4-12,1,0
B3GNT6,1,0
NPSR1,1,0
TCEB3C,1,0
HTR5A,1,0
ADAD1,1,0
ATP6V1G3,1,0
HIST1H2BA,1,0
PDCL2,1,0
UTS2R,1,0
PRLH,1,0
FNDC9,1,0
OR13D1,1,0
TCP10L2,1,0
IFNA17,1,0
AFM,1,0
SSX3,1,0
TAAR9,1,0
GPR26,1,0
PAGE3,1,0
TAS2R16,1,0
LUZP4,1,0
SPEM1,1,0
USP26,1,0
OR12D3,1,0
KRT33A,1,0
NKX2-1,1,0
PLA2G4E,1,0
OTP,1,0
SCP2D1,1,0
KIR2DL1,1,0
MBD3L2,1,0
MT1B,1,0
DEFB129,1,0
TMPRSS11F,1,0
CNTNAP5,1,0
ZNF804B,1,0
TEX13A,1,0
C11orf40,1,0
TRPV5,1,0
GPX5,1,0
IL22,1,0
GSC2,1,0
TAAR6,1,0
NPFFR1,1,0
MAGEB18,1,0
VCX3A,1,0
OR1S2,1,0
CYP2A13,1,0
MAS1,1,0
STATH,1,0
GOT1L1,1,0
OR2T1,1,0
GPR101,1,0
KRTAP10-6,1,0
BPIFA1,1,0
SPACA1,1,0
KRT28,1,0
RBPJL,1,0
MC2R,1,0
KRTAP10-9,1,0
POU5F2,1,0
SSTR4,1,0
PRG3,1,0
SPACA7,1,0
G6PC,1,0
SLC25A2,1,0
DRD3,1,0
IQCF1,1,0
KRT9,1,0
SIGLECL1,1,0
KRTAP4-4,1,0
PNPLA5,1,0
KLK12,1,0
CCKAR,1,0
C17orf78,1,0
PRSS38,1,0
OR6S1,1,0
HAO1,1,0
OTUD6A,1,0
TSHB,1,0
PBOV1,1,0
MMP27,1,0
ADGRF2,1,0
TMEM225,1,0
FOXD4L4,1,0
PGLYRP3,1,0
ZIM3,1,0
TXNDC8,1,0
C10orf120,1,0
TAS2R13,1,0
CTCFL,1,0
SLC6A7,1,0
CLRN1,1,0
EVX1,1,0
BARHL1,1,0
ZP4,1,0
USP29,1,0
OR10Z1,1,0
SPHAR,1,0
TPRX1,1,0
C8A,1,0
SUN5,1,0
SERPINA9,1,0
PNLIPRP2,1,0
KRT38,1,0
ZNF645,1,0
IFNA8,1,0
CST5,1,0
DCAF4L2,1,0
KRTAP10-4,1,0
OR1A2,1,0
PRLHR,1,0
OR5M10,1,0
SPINK14,1,0
ACCSL,1,0
CSN3,1,0
TSPO2,1,0
NR2E1,1,0
LIN28A,1,0
OR5I1,1,0
XAGE5,1,0
IL21,1,0
CATSPER4,1,0
C7orf66,1,0
CSHL1,1,0
OR1E2,1,0
KRTAP9-2,1,0
IRGC,1,0
PRSS58,1,0
GPR52,1,0
CNBD1,1,0
BANF2,1,0
C6orf10,1,0
TAS2R42,1,0
MBL2,1,0
KRTAP11-1,1,0
C8B,1,0
TMPRSS15,1,0
WFDC11,1,0
GML,1,0
NOBOX,1,0
TAS2R46,1,0
ADAM20,1,0
FOXD4L3,1,0
RNF113B,1,0
C17orf102,1,0
KRT37,1,0
TLX1,1,0
MC5R,1,0
MTNR1B,1,0
RP1,1,0
TMEM257,1,0
ZSWIM2,1,0
OR2T10,1,0
DEFB107A,1,0
PRAMEF2,1,0
H2BFM,1,0
GRM5,1,0
OR56A4,1,0
ADGRG7,1,0
CHRNA6,1,0
BRDT,1,0
OR3A1,1,0
SERPINA7,1,0
KHDC3L,1,0
CPXCR1,1,0
GPR119,1,0
SLC22A8,1,0
ASIC5,1,0
DCAF8L1,1,0
SEC14L3,1,0
ATOH1,1,0
CYP4A22,1,0
KRTAP4-7,1,0
GSX2,1,0
OR5M1,1,0
HRH3,1,0
FNDC7,1,0
C16orf78,1,0
HOXD12,1,0
SPATA31D1,1,0
OR52L1,1,0
DDI1,1,0
KCNB2,1,0
APOA4,1,0
TREML4,1,0
APOF,1,0
SLC17A2,1,0
SPATA16,1,0
DYNAP,1,0
LIPM,1,0
BPY2,1,0
EFCAB3,1,0
TAS1R2,1,0
ZCCHC16,1,0
DMRTB1,1,0
PDE6H,1,0
CCL1,1,0
TGIF2LY,1,0
TEX28,1,0
CNPY1,1,0
MSGN1,1,0
FOXR1,1,0
RFPL3,1,0
SSX5,1,0
IL36A,1,0
MBD3L1,1,0
KRTAP17-1,1,0
GPR32,1,0
TRIM51,1,0
SHCBP1L,1,0
ANKRD30A,1,0
OR3A2,1,0
PRB4,1,0
TAS2R8,1,0
DUXA,1,0
PKD1L3,1,0
TBPL2,1,0
SLC22A12,1,0
RPE65,1,0
RBMXL2,1,0
FAM47C,1,0
NEUROD2,1,0
DAZ1,1,0
OR56B1,1,0
IFNL2,1,0
KRTAP13-2,1,0
RETNLB,1,0
MEP1A,1,0
OR1B1,1,0
OR10X1,1,0
TAS2R1,1,0
SIX6,1,0
CLEC6A,1,0
KRTAP4-11,1,0
POTED,1,0
BSND,1,0
KCNK18,1,0
OR2F1,1,0
GK2,1,0
TRPC5,1,0
ANTXRL,1,0
SLC2A7,1,0
BPIFC,1,0
LYZL1,1,0
NMS,1,0
GPR151,1,0
OLIG3,1,0
SLC22A13,1,0
PROP1,1,0
RHO,1,0
DTX2,1,0
DSG4,1,0
CABS1,1,0
KRT82,1,0
PRSS55,1,0
TAS2R9,1,0
OR2D3,1,0
FEZF1,1,0
RHOXF2,1,0
RXFP2,1,0
HSFY2,1,0
SPATA32,1,0
RESP18,1,0
COX7B2,1,0
PRSS33,1,0
CHAT,1,0
SPPL2C,1,0
GPR152,1,0
TSPAN16,1,0
IFNA16,1,0
KRT26,1,0
OR2T4,1,0
OR5T3,1,0
POM121L12,1,0
RTP1,1,0
CXorf66,1,0
DSPP,1,0
OR10H1,1,0
INS,1,0
SAGE1,1,0
KLK9,1,0
HTR1A,1,0
OR52M1,1,0
PNLIPRP1,1,0
FABP2,1,0
OR1N2,1,0
TAAR1,1,0
SEMG2,1,0
DGKK,1,0
RNF17,1,0
SLC6A5,1,0
NANOGNB,1,0
CD200R1L,1,0
CETN1,1,0
UMOD,1,0
SPO11,1,0
RBMY1A1,1,0
PIWIL1,1,0
UROC1,1,0
C3orf30,1,0
SDR9C7,1,0
OR2AT4,1,0
GABRA1,1,0
SPRR4,1,0
CCDC172,1,0
POU4F2,1,0
ARGFX,1,0
DRGX,1,0
GABRA6,1,0
IFNA6,1,0
C20orf173,1,0
OR13C3,1,0
OR7G2,1,0
OR14A16,1,0
VHLL,1,0
RD3,1,0
GPR45,1,0
OR7C2,1,0
ZNRF4,1,0
RDH8,1,0
TRIML1,1,0
ESX1,1,0
PIWIL3,1,0
FAM71A,1,0
TEX101,1,0
OR6V1,1,0
DCANP1,1,0
CELA2A,1,0
MUC7,1,0
DEFA6,1,0
CSN2,1,0
PRDM14,1,0
OR6K6,1,0
SLC22A9,1,0
CCT8L2,1,0
KRT73,1,0
KRTAP15-1,1,0
S100G,1,0
KCNK16,1,0
OR52I2,1,0
OR5R1,1,0
NLRP4,1,0
NOTO,1,0
HRG,1,0
IFNA7,1,0
FMR1NB,1,0
S100A7A,1,0
ZG16,1,0
LCN9,1,0
SCGB1D1,1,0
PRAMEF1,1,0
CYP11B1,1,0
PGK2,1,0
OR51F2,1,0
OR1S1,1,0
OR10H3,1,0
ADAM30,1,0
SPACA5,1,0
ACTRT1,1,0
PLA2G2E,1,0
MRGPRD,1,0
OR10A2,1,0
ZAN,1,0
APOBEC1,1,0
CTRB1,1,0
OR8U1,1,0
DMRTC2,1,0
RBP3,1,0
TFDP3,1,0
SLC6A18,1,0
TAAR2,1,0
IAPP,1,0
TAAR5,1,0
SULT6B1,1,0
KRT75,1,0
CYP2C19,1,0
FCRL4,1,0
CCDC155,1,0
CACNG3,1,0
AMELX,1,0
BMP10,1,0
MAGEC3,1,0
SLCO1B1,1,0
OR10A5,1,0
TMEM207,1,0
POTEA,1,0
OR5V1,1,0
TAS2R39,1,0
USP17L2,1,0
SLC2A2,1,0
GBP7,1,0
RPTN,1,0
FSCB,1,0
OR10R2,1,0
KRTAP10-1,1,0
OR4C3,1,0
IFNA2,1,0
HTN3,1,0
IFNK,1,0
GOLGA6L2,1,0
OR52B6,1,0
AWAT1,1,0
TKTL2,1,0
FOXE3,1,0
TBX10,1,0
OR5C1,1,0
NPHS2,1,0
DEFB123,1,0
KRT77,1,0
HSFY1,1,0
LYZL6,1,0
OR1A1,1,0
PRSS37,1,0
TRIM40,1,0
SCRT2,1,0
NYX,1,0
GKN2,1,0
LRIT2,1,0
OR52R1,1,0
RAX2,1,0
VN1R5,1,0
BPIFB6,1,0
TAS2R7,1,0
LALBA,1,0
OR5W2,1,0
ASZ1,1,0
CLEC3A,1,0
CEACAM7,1,0
C1orf146,1,0
PDYN,1,0
ADH7,1,0
C7orf71,1,0
SLC36A3,1,0
ZNF648,1,0
DDX4,1,0
TRPC7,1,0
OR2W1,1,0
XAGE2,1,0
PRB1,1,0
OC90,1,0
KRTAP4-2,1,0
IFNL1,1,0
TPD52L3,1,0
RNASE9,1,0
HHLA1,1,0
GLRA2,1,0
CABP5,1,0
BPIFA3,1,0
CER1,1,0
GSTA5,1,0
KRT74,1,0
PANX3,1,0
IL1F10,1,0
FIGLA,1,0
CFHR5,1,0
NLRP9,1,0
TFAP2D,1,0
MAS1L,1,0
WFDC9,1,0
NPVF,1,0
PSKH2,1,0
OR3A3,1,0
SLC39A12,1,0
MEP1B,1,0
CNGB3,1,0
IFNA5,1,0
OR5T1,1,0
KRTAP10-10,1,0
KRTAP3-2,1,0
GUCY2F,1,0
KCNG4,1,0
IL31,1,0
OR4D10,1,0
SLC22A24,1,0
RNASE11,1,0
KRTAP10-2,1,0
FOXN1,1,0
IFNB1,1,0
TMPRSS11A,1,0
TSPYL6,1,0
ASB17,1,0
RNASE12,1,0
ALPI,1,0
KCNV1,1,0
NUTM1,1,0
OR2J2,1,0
SP8,1,0
CT47A11,1,0
NEUROD6,1,0
UBQLN3,1,0
OR9Q2,1,0
FAM71C,1,0
OR2AK2,1,0
TMPRSS12,1,0
KCNK10,1,0
OR4K17,1,0
TMPRSS11B,1,0
DEFB126,1,0
IFNL3,1,0
CYLC2,1,0
OR7D4,1,0
OR2D2,1,0
REG3A,1,0
NLRP5,1,0
MAGEB4,1,0
OR51D1,1,0
OR12D2,1,0
CRYGB,1,0
MRGPRX1,1,0
MMP21,1,0
OR2H1,1,0
OR52A1,1,0
OR52E8,1,0
OR2T33,1,0
DEFB103B,1,0
OR2G2,1,0
CELA3B,1,0
CDY1,1,0
CLDN17,1,0
DEFA5,1,0
SLC7A13,1,0
CDCP2,1,0
TMIGD1,1,0
SAMD7,1,0
GHSR,1,0
ZP2,1,0
IFNA4,1,0
TYR,1,0
TAAR8,1,0
CYP7A1,1,0
HCRTR2,1,0
OR52W1,1,0
OR5T2,1,0
DIRC1,1,0
TAS2R50,1,0
BIRC8,1,0
OR2C1,1,0
IL3,1,0
C10orf113,1,0
KRTAP10-11,1,0
FRMD7,1,0
OR51V1,1,0
IL36RN,1,0
SPATA21,1,0
DEFB106A,1,0
FGF3,1,0
OR10S1,1,0
LGALS14,1,0
IL17A,1,0
TBC1D29,1,0
ITIH6,1,0
IFNA21,1,0
TGIF2LX,1,0
PPP3R2,1,0
TSGA13,1,0
ISX,1,0
SLC32A1,1,0
AWAT2,1,0
GLT6D1,1,0
CABP2,1,0
IL13,1,0
KRT84,1,0
OR51T1,1,0
OR2T12,1,0
GRM4,1,0
CLEC2A,1,0
TRIM42,1,0
OR10J1,1,0
OR2L3,1,0
CDX2,1,0
BMP15,1,0
OR10A4,1,0
OR8G5,1,0
KRTAP19-3,1,0
MMP26,1,0
OR7A17,1,0
NCR2,1,0
KRTAP9-3,1,0
ADAT3,NA,1
ALG11,NA,1
C10orf2,NA,1
C16orf80,NA,1
C19orf52,NA,1
C3orf17,NA,1
C9orf114,NA,1
CASC5,NA,1
CASP16,NA,1
CCDC101,NA,1
CCDC64B,NA,1
CENPC1,NA,1
CIRH1A,NA,1
CPSF3L,NA,1
CSRP2BP,NA,1
EFTUD1,NA,1
FIP1L1,NA,1
