gene,fdr,stat
SNAPC3,0.604951,0.029034
CBX3,0.605368,0.029075
OSBPL8,0.60725,0.029214
GOLT1A,0.608445,0.029314
ATP5L,0.608445,0.029325
CPSF6,0.608751,0.029362
KRTAP5-7,0.60923,0.02943
BORA,0.60923,0.029431
METTL2B,0.613708,0.029732
ATP6AP2,0.613747,0.029758
CEP55,0.614498,0.029811
LIG1,0.615863,0.029918
CT45A7,0.616288,0.029989
IL31RA,0.616288,0.029993
ARL14EP,0.616288,0.030001
TRIM49D2,0.618019,0.030129
USP9X,0.61816,0.030158
DBN1,0.61816,0.030169
CPA6,0.618806,0.030223
LRRC52,0.619432,0.03029
DUSP12,0.623687,0.030592
UBAP2,0.623687,0.030605
GAGE2A,0.62505,0.0307
CHMP2B,0.627985,0.030903
RPS6KB1,0.63017,0.031055
IPMK,0.63376999999999994,0.031302
WDR62,0.634315,0.031351
NDUFAF7,0.636696,0.031516
CDK11B,0.637568,0.031598
NAF1,0.638158,0.03166
HMMR,0.638369,0.031686
TEX38,0.638716,0.031731
GHRH,0.638716,0.031747
CEP70,0.639308,0.031803
ZNF19,0.639618,0.031841
NF1,0.640063,0.031894
CT45A1,0.463127,0.031897
MYL6,0.640361,0.03193
TRUB2,0.640539,0.031958
HPS5,0.640729,0.031991
DEFB130B,0.640832,0.032019
TRAPPC13,0.640832,0.032033
TAF5,0.640832,0.03205
GON4L,0.642194,0.032161
C7orf26,0.646356,0.032443
PTMA,0.648332,0.032591
TIMM50,0.649108,0.032667
ACAD9,0.649108,0.032679
ABRAXAS1,0.650173,0.032774
MTERF3,0.650173,0.03278
TIMM22,0.650447,0.032814
SLC25A1,0.651728,0.032916
UBIAD1,0.652004,0.032948
ATP5O,0.652024,0.032966
OR4M2,0.652338,0.033004
BORCS8,0.652446,0.033031
MON2,0.652744,0.033068
PLXNA2,0.657374,0.033381
SEPT4,0.658871,0.033495
COX11,0.659392,0.033549
COX10,0.662903,0.03381
TBCB,0.662903,0.033822
MTIF3,0.66557,0.034017
ZNF761,0.665638,0.034035
KIFAP3,0.666422,0.034098
ARHGAP11A,0.667408,0.034173
PAPD4,0.667837,0.034223
SRM,0.667915,0.034243
TFAP4,0.66877,0.03432
ADCY10,0.669521,0.034384
DYRK1A,0.670471,0.034481
TRIM48,0.670471,0.03449
NDUFAF8,0.670696,0.034527
LRFN5,0.671945,0.034661
PARP8,0.671945,0.034671
PCMTD1,0.671945,0.034691
LGALS9C,0.671945,0.034692
PARG,0.673322,0.034802
GAGE2B,0.674437,0.034889
GAGE2D,0.674607,0.034919
USP17L12,0.677255,0.03512
MRPS28,0.678159,0.035195
TSG101,0.67921,0.035281
PSAT1,0.680265,0.035378
TUBB4B,0.680265,0.035384
CEP97,0.681782,0.035518
PLEKHF2,0.683276,0.035637
KCTD9,0.684262,0.035745
TMEM39A,0.684262,0.035745
ZZZ3,0.686629,0.035918
FGFR1OP,0.688598,0.036073
KDF1,0.688638,0.036094
SLC9C1,0.689213,0.036157
TVP23C-CDRT4,0.689216,0.036175
CEP135,0.689216,0.036187
KIF22,0.690453,0.036283
SLC4A7,0.692186,0.036421
OR2A42,0.692906,0.036483
MMGT1,0.694505,0.036602
AVL9,0.695117,0.036674
NDUFA9,0.695117,0.036686
BRD2,0.695992,0.036768
NRF1,0.697208,0.036872
CLDN6,0.697909,0.036934
OR8U1,0.699865,0.037092
RBMS2,0.699865,0.037104
TM6SF1,0.701817,0.037251
FABP12,0.703801,0.037409
CKAP2L,0.704051,0.037458
SLC17A1,0.704051,0.037464
KRT2,0.705872,0.037611
IFI35,0.706032,0.037639
CCDC130,0.706903,0.037728
FOXM1,0.706903,0.037734
RPUSD3,0.706903,0.037756
FRK,0.708728,0.037894
ZNF664,0.708728,0.03791
CEP295,0.709036,0.037943
EMC2,0.711985,0.038172
MAP1LC3B2,0.711985,0.038184
ANKRD11,0.713175,0.038301
ARID5A,0.713175,0.038302
FAM177B,0.713302,0.038333
LMNA,0.714987,0.038457
ALDOC,0.71616,0.038569
ZNF236,0.71651,0.038626
SUV39H2,0.71651,0.038644
RGSL1,0.71651,0.03865
RNF4,0.71704,0.038703
ATRX,0.717571,0.038763
GPS1,0.718796,0.038871
ELF3,0.719853,0.03896
C4orf47,0.720857,0.039051
IFNA16,0.721003,0.039076
AP1S3,0.721144,0.039107
PYM1,0.724699,0.039397
TMEM69,0.724699,0.039406
TMEM131L,0.724699,0.039422
SF3A2,0.726114,0.039542
RTN4IP1,0.726402,0.03958
AMBRA1,0.726645,0.039614
SRCAP,0.726723,0.039675
TNFSF8,0.726723,0.039682
MDC1,0.726723,0.039693
OR5A2,0.726723,0.039701
OCLM,0.726723,0.039713
LCE2A,0.727723,0.039802
HIST2H4B,0.729036,0.039913
HSF1,0.729266,0.039948
SUGT1,0.72957,0.039987
YES1,0.730059,0.040044
DNAJC3,0.730853,0.040114
EMC4,0.73165,0.040192
C8orf88,0.73307,0.040312
TMEM30A,0.733466,0.040374
SMIM4,0.733466,0.040382
RGPD8,0.733466,0.040402
AGL,0.733466,0.040434
HIST1H2BJ,0.733466,0.040442
LUZP6,0.733466,0.040453
TARBP2,0.734157,0.040522
L3MBTL3,0.735586,0.040639
OR11H12,0.736393,0.040733
NUPL2,0.738389,0.04089
MALSU1,0.738736,0.040929
LYRM7,0.739681,0.04102
CCNB1IP1,0.739825,0.041052
ZWINT,0.741747,0.041209
CD44,0.742378,0.041272
LRMP,0.742899,0.041331
POTEM,0.743902,0.041422
COG6,0.743989,0.041448
OR8K5,0.744742,0.04152
NEXN,0.744742,0.041543
MILR1,0.746353,0.041686
CBWD2,0.746353,0.041693
COPRS,0.746458,0.041722
ASS1,0.746683,0.041754
EI24,0.747941,0.041866
SAMD4B,0.748776,0.041982
WAC,0.748776,0.041997
PLCD3,0.748776,0.042003
GOLGA6A,0.748776,0.042006
PRKCH,0.752809,0.042326
CWF19L1,0.754146,0.042441
ATF4,0.755211,0.04255
FNDC5,0.755211,0.04257
EXOSC3,0.755211,0.042575
TMEM5,0.755799,0.042629
ALDH9A1,0.75786,0.042789
ARF1,0.757926,0.042828
PRB4,0.757926,0.042832
VPS45,0.758178,0.042867
PRPF39,0.758372,0.042908
DENND2D,0.759014,0.042984
KIF21A,0.759062,0.043011
CENPH,0.759597,0.043101
HOXB5,0.759597,0.043101
HNRNPA1L2,0.759671,0.043128
RIOK2,0.76015,0.043183
HSD17B4,0.760339,0.043218
BEND3,0.760558,0.043253
NCOA6,0.760558,0.043268
GTF3C2,0.760558,0.043288
PPM1D,0.760603,0.043315
MTRNR2L1,0.593998,0.043428
DIDO1,0.762855,0.043489
RBM42,0.763151,0.043536
NUP153,0.76437600000000006,0.043636
SLC12A2,0.76526,0.04372
CMTR2,0.766699,0.043842
EBLN1,0.767022,0.043885
HMBS,0.76771,0.043972
DCSTAMP,0.76771,0.044007
ORC2,0.76771,0.044013
SEMA4A,0.76771,0.044027
FBXO42,0.768468,0.044098
PRR20C,0.768967,0.044155
PPP2R3A,0.772128,0.044413
ZNF235,0.77306,0.044504
TAF12,0.77325,0.044535
CWF19L2,0.77325,0.044558
ING3,0.759014,0.04466
CT47A8,0.774363,0.044665
MRRF,0.77457,0.044705
EDDM3A,0.77457,0.044715
WWP1,0.774616,0.044746
TMEM11,0.774924,0.044787
MINDY1,0.775604,0.044859
FAM35A,0.775998,0.04491
USP17L15,0.776416,0.044964
PBRM1,0.777099,0.04504
OR5M1,0.777158,0.045067
DPH2,0.778303,0.045184
YY1,0.778303,0.045197
MYL6B,0.778716,0.045252
OR11H2,0.779039,0.045304
DPP6,0.7813,0.045483
DDI2,0.781544,0.045519
KIAA0825,0.782766,0.045638
FRRS1,0.782941,0.045693
CCDC66,0.782941,0.0457
TSPAN31,0.784499,0.045845
SLC6A17,0.785322,0.045928
SCN4A,0.785749,0.045976
GPATCH4,0.786065,0.046024
WARS,0.78957,0.046324
RAB40B,0.78957,0.046338
TNFAIP8L3,0.790475,0.046435
ZNF221,0.790636,0.04647
FCGR1A,0.79143,0.046554
CHTOP,0.794581,0.046806
CACHD1,0.795276,0.0469
EFNA4,0.795276,0.0469
GNB1,0.795955,0.046993
IPO5,0.795955,0.046995
MAPK6,0.796014,0.047017
CENPQ,0.796224,0.047065
SLC25A33,0.796224,0.047072
GEMIN7,0.796978,0.047151
UQCRHL,0.79748,0.047213
ANKRD13D,0.797808,0.047262
APOBEC4,0.799648,0.047425
DEFB114,0.799694,0.047453
TXNDC8,0.800247,0.047513
PHF7,0.801095,0.047602
SRGAP2C,0.801095,0.047613
SCO2,0.801095,0.04764
XPA,0.801095,0.047655
EWSR1,0.802438,0.047798
MARK3,0.802438,0.0478
SQSTM1,0.803419,0.047899
TP53INP1,0.804277,0.047999
ZMYM5,0.804277,0.048049
BRD7,0.804277,0.048055
CFHR3,0.804277,0.048056
HMGXB3,0.804629,0.048106
OSBPL1A,0.809258,0.048477
NDUFC2,0.809808,0.048548
UBE2Q1,0.809845,0.048584
GTSE1,0.809845,0.048599
ACACA,0.81024,0.048656
FLCN,0.810596,0.04872
H2AFX,0.810596,0.048723
TNS3,0.81072,0.048756
PIK3CB,0.810752,0.048778
PIKFYVE,0.814759,0.049102
P2RY13,0.815675,0.049189
CSNK2A3,0.817228,0.049314
CNGA3,0.817391,0.049347
CA3,0.817961,0.049413
YPEL5,0.818787,0.049513
POGLUT1,0.818787,0.049521
PLEKHG7,0.819587,0.049594
OR6K6,0.820485,0.049687
GABPB2,0.822148,0.049849
WTAP,0.822148,0.049852
STAU1,0.82219,0.049874
C12orf65,0.82263,0.049928
NUBPL,0.82263,0.04995
OR2AE1,0.823765,0.050074
BCAR1,0.823765,0.050089
PRCC,0.824966,0.050198
GAR1,0.825621,0.050273
OR4K1,0.825878,0.050312
CDK18,0.826211,0.050361
ING4,0.827186,0.050454
SIRT3,0.827554,0.050506
PCDHAC2,0.828228,0.050572
NLRP12,0.828232,0.050594
SDHAF1,0.828459,0.050645
GTF2IRD2B,0.828459,0.050674
MOGS,0.828459,0.050675
INIP,0.829312,0.050755
ERRFI1,0.829578,0.0508
KCNK2,0.829578,0.050822
LUM,0.82985,0.050859
RAB40AL,0.830278,0.050918
CPA4,0.830577,0.050977
ADGRF4,0.830577,0.050991
TMEM60,0.830883,0.051036
BCL2L15,0.831352,0.051102
GAGE12C,0.831352,0.051114
NBPF8,0.832364,0.051215
FAM86C1,0.832381,0.05124
CAGE1,0.833236,0.051346
MED26,0.833236,0.051366
FTO,0.833236,0.051368
EIF2A,0.836194,0.051632
ZFR,0.836194,0.05165
PARP14,0.836194,0.051665
TAS2R41,0.838455,0.051881
ZNF675,0.838455,0.051889
C1orf100,0.840518,0.052062
LOC100505549,0.841209,0.052135
PAQR6,0.842832,0.052285
IL9R,0.842832,0.0523
DOCK6,0.843352,0.052367
KCND1,0.844037,0.052442
SLC25A46,0.844037,0.052457
ATXN2L,0.845049,0.052555
NSUN4,0.845049,0.052597
SART1,0.845049,0.052615
TPTE,0.845049,0.052637
ANP32A,0.845049,0.052649
CALCR,0.845049,0.052668
MS4A13,0.845049,0.05269
NDUFS3,0.845331,0.05275
SSR3,0.845331,0.052796
ANKRD31,0.845331,0.052826
DRAP1,0.845331,0.052829
MKRN2,0.845331,0.052865
SARNP,0.845331,0.052877
EXOC7,0.845331,0.05289
FREM1,0.845331,0.052901
ZFP2,0.84538,0.052939
MED9,0.84538,0.05295
C2orf27A,0.847019,0.053101
C9orf43,0.847565,0.053181
PCYT1A,0.847565,0.053196
DYDC1,0.847565,0.053211
ALG1L,0.848189,0.05328
GEMIN5,0.849185,0.053377
HSD17B12,0.849901,0.053453
NDUFAB1,0.850116,0.053491
DDX19B,0.853895,0.053826
RRP36,0.853895,0.053826
KIF20B,0.853955,0.053857
C8orf44,0.854298,0.053904
ARMC8,0.854298,0.053929
AGPAT5,0.855269,0.054024
RNASEH2C,0.857351,0.054213
PPP1R14D,0.858253,0.054316
LRRIQ3,0.858253,0.054338
UAP1,0.859099,0.054423
ZNF653,0.859185,0.054453
WDR45B,0.860156,0.054553
P4HTM,0.861721,0.054703
PALB2,0.863378,0.054858
CALCOCO2,0.863676,0.054907
NDUFB6,0.863841,0.054951
TMOD2,0.863841,0.054977
FSTL1,0.864079,0.055046
PDCL3,0.864079,0.055062
SNAPIN,0.864079,0.055068
C14orf105,0.864079,0.055085
PRSS21,0.865784,0.055247
TBC1D10B,0.866562,0.055341
ATG9A,0.866564,0.055367
AVPR1B,0.867321,0.055458
PREPL,0.870056,0.055697
NOL4,0.870151,0.055745
RB1,0.870151,0.055752
DNAL4,0.870352,0.055791
FBXO5,0.870724,0.055845
BRIP1,0.874552,0.056169
PRKAR1A,0.875984,0.056306
TAS2R46,0.87601,0.056341
INTS12,0.87601,0.056374
SUDS3,0.87601,0.056384
BBS5,0.87601,0.056416
ZCWPW2,0.87601,0.056424
FLYWCH1,0.876987,0.056533
SEMA4F,0.877093,0.05661
CC2D1B,0.877093,0.056612
VPS4A,0.877093,0.056628
MZF1,0.877093,0.056635
MTRNR2L8,0.877325,0.056676
KIF2C,0.877325,0.056694
SLC25A39,0.877525,0.056738
EIF3M,0.877624,0.056769
OR4A5,0.878524,0.056879
PRDM10,0.878524,0.056895
NDUFB9,0.879214,0.056978
RNF133,0.880562,0.05711
EIF3K,0.88116,0.057183
KBTBD12,0.882707,0.057361
PUM2,0.882707,0.057361
TM6SF2,0.884223,0.057512
STOML2,0.884416,0.057551
C9orf129,0.88459,0.057591
GLT8D1,0.884927,0.057639
SPIC,0.886472,0.057813
OIP5,0.886472,0.057814
CCDC159,0.886597,0.057845
LRRC40,0.887378,0.057957
THEM4,0.887378,0.057965
PON2,0.887378,0.057973
UGT2B28,0.888736,0.058132
ACTG1,0.888736,0.05818
LYSMD4,0.888736,0.058196
PDZD9,0.888736,0.058196
WDR89,0.889221,0.058248
QTRT1,0.889983,0.058336
ZNF441,0.89003,0.058392
POC5,0.89003,0.058392
ATP13A1,0.890754,0.058476
UGT1A6,0.891007,0.058544
PAG1,0.891007,0.058544
CD8B,0.891301,0.058596
SFT2D2,0.891613,0.058649
RALGPS2,0.891613,0.05866
ADCY3,0.891766,0.058696
ANKRD30B,0.891833,0.058724
RAB3GAP2,0.89275,0.058829
AMY2B,0.893171,0.058885
PUS7,0.893171,0.058917
PRAMEF27,0.893171,0.058964
CLN3,0.893171,0.058966
RAPGEF1,0.893171,0.059014
GLE1,0.893171,0.059023
GLYATL1,0.893171,0.059034
SSX4,0.894049,0.059119
SHMT2,0.894247,0.059159
NT5C1B,0.894393,0.059224
SLX4,0.894393,0.059244
EEF1E1,0.894393,0.059264
TSHZ3,0.894393,0.059272
CYTIP,0.894393,0.059296
ME2,0.894393,0.059317
SPTLC1,0.894495,0.059361
FAM53A,0.894495,0.059371
WDR59,0.894495,0.059411
PPIH,0.894495,0.059429
MAP2K5,0.894495,0.059451
ZC3H10,0.894495,0.05949
BRAT1,0.894495,0.059492
SLC35A3,0.894534,0.059539
PGBD3,0.894534,0.059571
RC3H1,0.894534,0.059571
C11orf58,0.895684,0.059685
EDNRA,0.896306,0.059782
UBE2T,0.896306,0.059798
TCL1B,0.899188,0.060064
ACBD3,0.899188,0.060097
SLC29A4,0.899188,0.06011
SFR1,0.899755,0.06018
MKNK2,0.900488,0.06027
STON1,0.900804,0.060335
HCCS,0.900804,0.060364
PYCR2,0.900804,0.060376
IFT74,0.900804,0.060393
DSTN,0.901435,0.060474
CLHC1,0.901435,0.060501
SAP130,0.901822,0.060564
TMEM257,0.902871,0.060695
ZNF800,0.902871,0.060703
HDGFL3,0.904742,0.060875
ANKK1,0.905706,0.060998
SPEN,0.905706,0.061002
TAGLN2,0.905973,0.061048
ETAA1,0.906908,0.061151
SLC30A7,0.907165,0.061205
ZNF563,0.907739,0.061278
SNAPC4,0.908966,0.061396
CCNT1,0.90983,0.0615
TYMS,0.90983,0.061517
ERCC1,0.910024,0.061572
TTC37,0.910024,0.061583
CT45A10,0.910339,0.061649
NDUFA13,0.910339,0.061682
NR1D2,0.910339,0.06169
BAP1,0.910339,0.061724
APOA5,0.910339,0.061748
EDF1,0.910339,0.061804
HIST1H2AK,0.910339,0.061806
ASL,0.910339,0.061815
ZNF766,0.91222,0.061976
DNMBP,0.91222,0.062011
ATPAF2,0.91222,0.062049
TMEM2,0.91222,0.062055
OR1S1,0.91222,0.06208
JTB,0.912394,0.062155
FRG2C,0.912394,0.062163
CCDC32,0.912394,0.062179
LAMTOR5,0.912991,0.062254
GPS2,0.913257,0.062296
OR7A17,0.915217,0.062496
AVIL,0.916257,0.06261
NDUFV1,0.916508,0.062687
CHUK,0.916508,0.062692
TMEM123,0.916508,0.062708
NMNAT2,0.917615,0.062843
PIGF,0.917615,0.06285
APOA4,0.919006,0.062994
OR11H1,0.919729,0.063085
PRSS35,0.919729,0.063104
CATSPERE,0.919817,0.063147
ALG8,0.919817,0.063164
CAB39,0.920005,0.06324
RAD17,0.920005,0.063241
HNRNPM,0.920005,0.063257
DSG2,0.920005,0.063282
ANGEL2,0.92193,0.063467
UBXN6,0.922004,0.0635
NDUFAF3,0.922233,0.063542
RSPH10B2,0.922799,0.06361
PKD1,0.922799,0.063656
CLASRP,0.922799,0.06366
ADGRE3,0.923008,0.063702
GFPT1,0.926404,0.064019
PPCS,0.926404,0.064036
FBLN1,0.928177,0.064192
RAB10,0.928873,0.064277
ZNF268,0.929221,0.064336
CERS2,0.931775,0.064568
FAM185A,0.931775,0.064623
CRIPT,0.931775,0.064625
SPHAR,0.783879,0.064681
C14orf166,0.933733,0.06482
SNX15,0.933733,0.064854
TMEM42,0.933733,0.064863
SERHL2,0.934722,0.064991
SLC38A2,0.934722,0.064999
PIN4,0.935074,0.065054
CIAPIN1,0.935557,0.065123
TPRA1,0.935804,0.065193
TBC1D3E,0.935804,0.065196
C4orf45,0.935975,0.065238
NME1-NME2,0.936736,0.065332
SLF2,0.937506,0.065418
ATXN7L1,0.937511,0.065444
STMN3,0.937525,0.065478
TCTN3,0.937582,0.065508
GLIPR1,0.937775,0.065556
TFCP2,0.93808,0.065611
DUS4L,0.93808,0.065641
MLST8,0.93865,0.065718
AIMP2,0.939877,0.065873
EIF4H,0.939877,0.065881
KRTAP4-12,0.942287,0.066101
OR2L5,0.942602,0.066148
SSX1,0.942602,0.066174
TMTC1,0.943147,0.066252
ZNF143,0.943576,0.066312
PPME1,0.94384,0.066364
NPY2R,0.944403,0.066441
CCDC59,0.944408,0.066467
IQUB,0.945212,0.066564
NCF2,0.946385,0.06669
FAM157B,0.946644,0.066736
AKIRIN1,0.94792,0.066866
HIST3H2BB,0.948243,0.066943
LIN54,0.948243,0.066952
FMNL2,0.948298,0.066987
SLC26A10,0.950446,0.067204
SMG9,0.950446,0.067222
FAM210A,0.95054399999999994,0.067281
GTF2F1,0.95054399999999994,0.067283
TRIM49,0.951232,0.067386
ZNF526,0.951232,0.067396
MGAT1,0.951315,0.067431
OR4F3,0.952576,0.067564
SULT1A3,0.954295,0.067736
CYP46A1,0.954301,0.067771
OBP2A,0.954863,0.06785
DUSP10,0.955169,0.067902
GOLT1B,0.956208,0.068025
C12orf80,0.957083,0.068121
FAM228B,0.958137,0.068244
TCEA1,0.958409,0.068288
SLC25A24,0.958603,0.068358
DNAJB6,0.958603,0.068367
CYP24A1,0.959011,0.068428
PRB1,0.960644,0.068587
ZNF609,0.962465,0.068768
ROPN1L,0.962625,0.068807
OR4C6,0.962634,0.068834
SLC17A9,0.963522,0.06894
MALT1,0.963793,0.068993
OLA1,0.964586,0.069082
LRRIQ1,0.965189,0.069161
ZNF439,0.96531,0.069196
NFYB,0.965315,0.069223
HELB,0.965975,0.069373
KAT14,0.965975,0.069382
OR7G1,0.965975,0.069396
SLF1,0.965975,0.069417
HIST2H4A,0.965975,0.069444
OR2M7,0.965975,0.069468
KMT5A,0.965975,0.069493
RGMB,0.965975,0.069496
SELENOW,0.966543,0.069582
POTEE,0.966543,0.069596
ZNF578,0.966543,0.069613
MAU2,0.966988,0.069697
MSH4,0.966988,0.06971
EFCAB13,0.967226,0.069773
PDE1B,0.967226,0.069795
CLEC18A,0.967226,0.069808
DCK,0.968824,0.069968
TCEAL4,0.969776,0.070066
SEMA3C,0.97038,0.070156
ZNF28,0.971001,0.070263
UBE2C,0.971001,0.070298
ZNF510,0.971001,0.070342
OMG,0.971001,0.070361
PDE8B,0.971001,0.07037
AKAP7,0.971001,0.070388
TTC9,0.971001,0.07041
WDTC1,0.972437,0.070558
ARPC1B,0.972676,0.070611
OR2L2,0.972676,0.070638
NDUFA1,0.972955,0.070692
SPG11,0.973201,0.070746
FZR1,0.973649,0.070818
INCA1,0.974229,0.070902
TACO1,0.974229,0.070912
TAF9,0.974258,0.07097
HNRNPD,0.974258,0.070975
EXO1,0.975447,0.071114
NACA2,0.975447,0.071133
SEMG2,0.975448,0.071155
GOLGA1,0.976193,0.071249
GK5,0.977694,0.071447
TLR3,0.977694,0.071456
ATP10D,0.977694,0.071465
IPP,0.977694,0.071483
COL6A6,0.978331,0.071578
PIGW,0.9792,0.071682
UQCC1,0.980035,0.071781
COQ7,0.980212,0.071827
GPX8,0.981904,0.072015
DDX11,0.985054,0.072334
SH3GL2,0.985054,0.072349
GNPTAB,0.985054,0.072422
GNA13,0.985054,0.072425
RBP3,0.985054,0.072434
RAB7A,0.985054,0.072461
MCRIP1,0.98538,0.072516
CENPF,0.986271,0.072643
GPATCH2,0.986271,0.072654
SHISA4,0.986788,0.072727
TPRG1L,0.986804,0.072771
RBSN,0.986804,0.072814
GPATCH1,0.986804,0.072835
YIPF1,0.986804,0.072871
DENND4A,0.986804,0.072887
SNX7,0.986804,0.072921
CAPN1,0.986804,0.072921
KRIT1,0.988119,0.073063
STRADB,0.988304,0.073109
RANBP3,0.989019,0.0732
PLAA,0.989704,0.07331
ZP1,0.989704,0.073368
KRTAP4-5,0.989704,0.073382
TP53TG3,0.989704,0.073383
DNAAF4,0.989704,0.073397
RGPD3,0.989864,0.073441
CEP164,0.990491,0.073558
HRH4,0.990491,0.073612
HIRA,0.990491,0.073617
SMYD2,0.990491,0.073631
MED12,0.992084,0.073796
PDCL2,0.992378,0.073842
CDS2,0.992555,0.073888
ATAD3C,0.997962,0.074423
PGBD4,0.998537,0.074543
PRDM5,0.998537,0.074552
PPP3CC,0.998537,0.074561
LOC101928093,1,0.074728
SP4,1,0.074805
CCDC77,1,0.074867
ZNF391,1,0.074983
PARP1,1,0.074983
TMEM71,1,0.075043
NFKBID,1,0.075089
ZMYM4,1,0.075108
RPTN,1,0.075131
OR6K3,1,0.075224
TADA2A,1,0.075257
USP17L3,1,0.075258
PHF20,1,0.075331
PRKACA,1,0.075396
GABRA2,1,0.075508
FAM25G,1,0.075572
CSHL1,1,0.075797
SLC9B1,1,0.075928
HEXIM1,1,0.076105
RAD51AP1,1,0.076171
DHX29,1,0.076186
ATG4C,1,0.07619
SLC30A4,1,0.076321
CT45A9,1,0.076349
EZR,1,0.076405
RAB21,1,0.076453
NPHP3,1,0.07648
KCNK17,1,0.076549
CTAGE6,1,0.076584
SETSIP,1,0.076653
NTS,1,0.076875
TBC1D28,1,0.076899
KCNMA1,1,0.076922
PIAS2,1,0.07696
FAM89B,1,0.077026
METTL13,1,0.077101
PLA2G4E,1,0.07712
NUP62CL,1,0.077144
CKS2,1,0.077205
GPR12,1,0.077394
KCNH5,1,0.077432
SLC25A21,1,0.077457
C8orf37,1,0.077488
GJA8,1,0.077564
PABPN1,1,0.07763
NCKAP1L,1,0.07764
AKT3,1,0.077744
EDEM2,1,0.077763
STMN1,1,0.07782
A2ML1,1,0.077848
HACD2,1,0.077867
MYEF2,1,0.077891
B4GAT1,1,0.077986
RBPJ,1,0.07807
C17orf53,1,0.078086
TWF1,1,0.07816
TPGS2,1,0.078185
OFD1,1,0.07831
ZNF727,1,0.078333
EXO5,1,0.078409
ZNF492,1,0.078475
NUDT2,1,0.078476
MS4A5,1,0.078504
STX10,1,0.078523
MYL12B,1,0.078609
TSPAN5,1,0.078638
WSB2,1,0.078657
TSNAX,1,0.07867
TGM4,1,0.078681
PHC1,1,0.0788
KRT76,1,0.078819
NCF1,1,0.079029
CDK2,1,0.079039
KRTAP9-2,1,0.079102
GRSF1,1,0.079221
ZNF652,1,0.079345
KRTAP4-8,1,0.079489
TSSK6,1,0.07959
KMT2A,1,0.079663
USP20,1,0.07972
EEF2KMT,1,0.079723
NUDT13,1,0.079749
FEM1B,1,0.079806
OCIAD1,1,0.079826
RANBP17,1,0.079845
BRDT,1,0.080009
NDUFA6,1,0.080037
CR2,1,0.080119
CORO6,1,0.080119
HSPA13,1,0.080237
PCDHGA5,1,0.08024
STRN4,1,0.080288
GXYLT1,1,0.080328
DCAKD,1,0.080346
CDC42SE1,1,0.080356
C1orf56,1,0.080511
HIST1H2AE,1,0.08054
BRD8,1,0.080636
ZCCHC10,1,0.080646
OR4F4,1,0.080737
GCSAM,1,0.080772
ZNF70,1,0.080811
CRHR1,1,0.080995
HTATIP2,1,0.081014
CERK,1,0.08104
LGR5,1,0.081102
DPPA3,1,0.081111
IQGAP3,1,0.081162
CRTC2,1,0.081179
FAM133B,1,0.081374
CEP350,1,0.081384
IGSF11,1,0.081442
FAM13B,1,0.081461
CT83,1,0.0815
TRMT10A,1,0.081527
HYKK,1,0.081603
NMUR2,1,0.081627
BECN1,1,0.081671
BOLA1,1,0.081695
GCN1,1,0.081778
ANKRD6,1,0.081786
TUBA3D,1,0.081861
GDI2,1,0.08191
NSFL1C,1,0.082053
GPC5,1,0.082053
PI4KA,1,0.082152
TRMT1L,1,0.082154
ELMSAN1,1,0.082167
PRPS1L1,1,0.082198
COQ5,1,0.082321
PML,1,0.08235
LPAR6,1,0.082381
LY9,1,0.082389
SAMD8,1,0.082458
OR5AU1,1,0.082527
NTF4,1,0.082566
ZNF382,1,0.082687
MTRNR2L10,1,0.082733
KRTAP25-1,1,0.082782
TNS2,1,0.082802
PIGQ,1,0.082871
NPIPB5,1,0.082917
KLRB1,1,0.083038
CHRNA5,1,0.083039
C10orf126,1,0.083048
PCK2,1,0.083101
UBE4B,1,0.083176
NRBF2,1,0.083294000000000007
TMSB4X,1,0.083325
SUV39H1,1,0.083438
ADAP1,1,0.083469
PLD5,1,0.083515
TCEAL9,1,0.08357
TDRD7,1,0.08362
FRG2,1,0.083709
GTF2E1,1,0.083857
LIN28B,1,0.083927
TAOK3,1,0.083946
KLHL31,1,0.084007
ZNF117,1,0.084012
ARMC1,1,0.084021
TMEM128,1,0.08406
METTL5,1,0.084084
ACP1,1,0.084115
PTAFR,1,0.084165
ZNF490,1,0.084204
ERBIN,1,0.084393
SRPRA,1,0.084492
HIST1H2AJ,1,0.084501
FAM151A,1,0.084597
ARL2BP,1,0.084642
GML,1,0.084671
RPL41,1,0.084795
SMARCA4,1,0.084887
CACNA2D2,1,0.084901
ZNF619,1,0.084902
DEFB4A,1,0.084949
TBL2,1,0.084981
NME2,1,0.0851
IRAK4,1,0.08515
IFNA10,1,0.085166
VPS26B,1,0.08518
CCNB2,1,0.08519
CALML6,1,0.08521
ERVW-1,1,0.085212
HORMAD1,1,0.085227
CD96,1,0.085258
LETMD1,1,0.085345
CPNE8,1,0.08543
KRTAP5-8,1,0.085475
KIF5A,1,0.08548
HYDIN,1,0.08553
UGCG,1,0.08554
FAM72B,1,0.085615
DCAF6,1,0.085701
RFWD2,1,0.085726
NOD2,1,0.085741
CD37,1,0.085761
GH1,1,0.085881
NDUFA2,1,0.085988
KLRG1,1,0.086072
NME9,1,0.086112
TEPP,1,0.086218
C11orf63,1,0.086263
CH25H,1,0.086384
KRTAP5-10,1,0.086408
ARL17A,1,0.086532
SLX1B,1,0.086576
STPG4,1,0.086719
FAM71A,1,0.086735
